"","word","block","id","cond","order","word_duration","vot_duration","mem_1","mem_2","rest","vot_per","rest_per","freq","KF","word_id"
"3099","pattern","b",41,"g2",77,463.175619,97.683958,3.125,1.438014982,365.491661,21.0900474880134,78.9099525119866,1,113,"pattern41"
"3135","pattern","a",42,"g2",70,445.614456,29.634459,8.833333333,2.579662663,415.979997,6.65024632863347,93.3497536713665,1,113,"pattern42"
"3178","pattern","b",42,"g2",77,475.248918,87.805805,8.833333333,2.579662663,387.443113,18.4757506381109,81.5242493618891,1,113,"pattern42"
"3214","pattern","a",43,"g1",70,602.567335,105.366966,5.478571429,3.426064463,497.200369,17.4863388504125,82.5136611495875,1,113,"pattern43"
"3258","pattern","b",43,"g1",77,477.444063,61.464063,5.478571429,3.426064463,415.98,12.8735631591674,87.1264368408326,1,113,"pattern43"
"3294","pattern","a",44,"g2",70,535.615404,96.586384,12.31746032,3.426064463,439.02902,18.0327868240324,81.9672131759676,1,113,"pattern44"
"3338","pattern","b",44,"g2",77,463.17562,85.61066,12.31746032,3.426064463,377.56496,18.483412404133,81.516587595867,1,113,"pattern44"
"3374","pattern","a",45,"g1",70,465.875321,100.976675,2.75,1.773534191,364.898646,21.6746134530702,78.3253865469298,1,113,"pattern45"
"3418","pattern","b",45,"g1",77,436.833878,83.415514,2.75,1.773534191,353.418364,19.0954772972072,80.9045227027927,1,113,"pattern45"
"3454","pattern","a",46,"g2",70,558.592191,117.82804,6.666666667,3.426064463,440.764151,21.0937499482516,78.9062500517484,1,113,"pattern46"
"3498","pattern","b",46,"g2",77,549.864193,152.740053,6.666666667,3.426064463,397.12414,27.7777776666392,72.2222223333608,1,113,"pattern46"
"3534","pattern","a",47,"g1",70,439.309487,62.550689,10.52380952,3.426064463,376.758798,14.2384106992891,85.7615893007109,1,113,"pattern47"
"3578","pattern","b",47,"g1",77,466.22083,72.733359,10.52380952,3.426064463,393.487471,15.6006240647806,84.3993759352194,1,113,"pattern47"
"3614","pattern","a",48,"g2",70,552.078995,71.342216,0.75,1.599676144,480.736779,12.9224651990246,87.0775348009754,1,113,"pattern48"
"3658","pattern","b",48,"g2",77,601.469761,86.708232,0.75,1.599676144,514.761529,14.4160583993183,85.5839416006817,1,113,"pattern48"
"3693","pattern","a",49,"g1",70,525.737254,70.244644,0.375,3.426064463,455.49261,13.3611691896576,86.6388308103424,1,113,"pattern49"
"3736","pattern","b",49,"g1",77,514.761528,62.561636,0.375,3.426064463,452.199892,12.1535182015389,87.8464817984611,1,113,"pattern49"
"195","pattern","a",5,"g1",70,478.21734,77.746905,8.214285714,3.426064463,400.470435,16.2576507577078,83.7423492422922,1,113,"pattern5"
"239","pattern","b",5,"g1",77,434.992956,77.824693,8.214285714,3.426064463,357.168263,17.8910237341866,82.1089762658134,1,113,"pattern5"
"274","pattern","a",6,"g2",70,541.13619,103.28137,7.458333333,2.348788663,437.85482,19.086021579891,80.913978420109,1,113,"pattern6"
"318","pattern","b",6,"g2",77,452.545762,75.314185,7.458333333,2.348788663,377.231577,16.6423357202934,83.3576642797066,1,113,"pattern6"
"354","pattern","a",7,"g2",70,459.674827,53.822685,3.875,2.504126581,405.852142,11.7088606638014,88.2911393361986,1,113,"pattern7"
"398","pattern","b",7,"g2",77,480.767501,99.644701,3.875,2.504126581,381.1228,20.7261723791101,79.2738276208899,1,113,"pattern7"
"434","pattern","a",8,"g2",70,495.314173,66.187356,4,2.579662663,429.126817,13.3627018179429,86.6372981820571,1,113,"pattern8"
"478","pattern","b",8,"g2",77,527.464591,109.543257,4,2.579662663,417.921334,20.7678882846564,79.2321117153436,1,113,"pattern8"
"512","pattern","a",9,"g2",70,561.451594,63.659209,3,2.154291247,497.792385,11.3383254549991,88.6616745450009,1,113,"pattern9"
"556","pattern","b",9,"g2",77,551.530212,91.647309,3,2.154291247,459.882903,16.6169154483236,83.3830845516764,1,113,"pattern9"
"3751","pave","a",1,"g1",29,591.177523,70.79343,7.957142857,3.426064463,520.384093,11.974986741842,88.025013258158,0,2,"pave1"
"3788","pave","b",1,"g1",20,530.973445,69.764456,7.957142857,3.426064463,461.208989,13.1389727032394,86.8610272967606,0,2,"pave1"
"571","pave","a",10,"g2",29,501.590647,37.317466,0.75,1.773534191,464.273181,7.43982492959044,92.5601750704096,0,2,"pave10"
"608","pave","b",10,"g2",20,561.957151,93.293668,0.75,1.773534191,468.663483,16.6015625629079,83.3984374370921,0,2,"pave10"
"650","pave","a",11,"g1",29,617.933351,91.647309,3.714285714,3.426064463,526.286042,14.8312611468029,85.1687388531971,0,2,"pave11"
"687","pave","b",11,"g1",20,706.86483,79.025224,3.714285714,3.426064463,627.839606,11.1796797133053,88.8203202866947,0,2,"pave11"
"729","pave","a",12,"g1",29,495.367134,37.245649,2.871428571,1.438014982,458.121485,7.51879695757127,92.4812030424287,0,2,"pave12"
"764","pave","b",12,"g1",20,511.194419,81.494763,2.871428571,1.438014982,429.699656,15.9420290932402,84.0579709067598,0,2,"pave12"
"806","pave","a",13,"g1",29,811.704283,93.098699,6.216666667,3.426064463,718.605584,11.4695340347243,88.5304659652757,0,2,"pave13"
"843","pave","b",13,"g1",20,709.877582,106.190704,6.216666667,3.426064463,603.686878,14.9590164124946,85.0409835875054,0,2,"pave13"
"885","pave","a",14,"g1",29,462.66243,57.832804,8.373809524,2.884883637,404.829626,12.5000000540351,87.4999999459649,0,2,"pave14"
"922","pave","b",14,"g1",20,437.854819,70.551358,8.373809524,2.884883637,367.303461,16.1129568383259,83.8870431616741,0,2,"pave14"
"964","pave","a",15,"g1",29,497.496169,61.096021,1,3.045307406,436.400148,12.280701803756,87.719298196244,0,2,"pave15"
"1001","pave","b",15,"g1",20,477.36139,46.372249,1,3.045307406,430.989141,9.7142856484476,90.2857143515524,0,2,"pave15"
"1044","pave","a",16,"g1",29,546.954858,75.642693,6.207142857,3.398302189,471.312165,13.8297872107025,86.1702127892975,0,2,"pave16"
"1081","pave","b",16,"g1",20,478.585499,84.370696,6.207142857,3.398302189,394.214803,17.6291793579813,82.3708206420187,0,2,"pave16"
"1124","pave","a",17,"g1",29,598.959208,82.916029,4.833333333,1.762173268,516.043179,13.843351582634,86.156648417366,0,2,"pave17"
"1161","pave","b",17,"g1",20,635.863208,92.371366,4.833333333,1.762173268,543.491842,14.5269241619654,85.4730758380346,0,2,"pave17"
"1204","pave","a",18,"g1",29,442.775682,73.642525,11.875,3.426064463,369.133157,16.6320166155828,83.3679833844172,0,2,"pave18"
"1241","pave","b",18,"g1",20,434.21815,51.640685,11.875,3.426064463,382.577465,11.8927974337323,88.1072025662677,0,2,"pave18"
"1284","pave","a",19,"g1",29,409.41267,74.91536,4,3.045307406,334.49731,18.2982514928031,81.7017485071969,0,2,"pave19"
"1321","pave","b",19,"g1",20,392.032804,69.824024,4,3.045307406,322.20878,17.810760550538,82.189239449462,0,2,"pave19"
"3830","pave","a",2,"g1",29,506.163717,74.634934,6.938095238,3.426064463,431.528783,14.7452161214471,85.2547838785529,0,2,"pave2"
"3867","pave","b",2,"g1",20,590.494038,82.317942,6.938095238,3.426064463,508.176096,13.9405204290987,86.0594795709013,0,2,"pave2"
"1364","pave","a",20,"g1",29,578.42074,83.415515,8.857142857,3.426064463,495.005225,14.4212524260454,85.5787475739545,0,2,"pave20"
"1401","pave","b",20,"g1",20,650.860528,119.635409,8.857142857,3.426064463,531.225119,18.3811129809365,81.6188870190635,0,2,"pave20"
"1444","pave","a",21,"g2",29,479.312835,64.732689,5.2,1.968031607,414.580146,13.5053109938105,86.4946890061894,0,2,"pave21"
"1481","pave","b",21,"g2",20,416.034811,70.551358,5.2,1.968031607,345.483453,16.9580420038457,83.0419579961543,0,2,"pave21"
"1524","pave","a",22,"g2",29,573.138867,85.825363,5.675,2.198905607,487.313504,14.9746192313285,85.0253807686716,0,2,"pave22"
"1561","pave","b",22,"g2",20,528.771519,76.370027,5.675,2.198905607,452.401492,14.4429161283931,85.5570838716069,0,2,"pave22"
"1604","pave","a",23,"g2",29,474.151345,45.000475,4.964285714,2.243635605,429.15087,9.49074076759183,90.5092592324082,0,2,"pave23"
"1641","pave","b",23,"g2",20,582.811027,76.830079,4.964285714,2.243635605,505.980948,13.182674218688,86.817325781312,0,2,"pave23"
"1684","pave","a",24,"g2",29,521.346965,79.025224,3.571428571,2.579662663,442.321741,15.1578947045371,84.8421052954629,0,2,"pave24"
"1721","pave","b",24,"g2",20,541.078583,81.916279,3.571428571,2.579662663,459.162304,15.1394421390358,84.8605578609642,0,2,"pave24"
"1764","pave","a",25,"g2",29,524.639684,107.562111,1.916666667,1.51171755,417.077573,20.502092060577,79.4979079394231,0,2,"pave25"
"1797","pave","b",25,"g2",20,487.322216,79.025224,1.916666667,1.51171755,408.296992,16.216216171848,83.783783828152,0,2,"pave25"
"1840","pave","a",26,"g2",29,553.176566,83.415514,2.2,1.968031607,469.761052,15.0793650937122,84.9206349062878,0,2,"pave26"
"1877","pave","b",26,"g2",20,475.248916,34.024749,2.2,1.968031607,441.224167,7.1593533103398,92.8406466896602,0,2,"pave26"
"1920","pave","a",27,"g2",29,492.59063,92.360743,3.6,0.967591848,400.229887,18.749999974624,81.250000025376,0,2,"pave27"
"1957","pave","b",27,"g2",20,454.39504,93.293668,3.6,0.967591848,361.101372,20.5314010469833,79.4685989530167,0,2,"pave27"
"1999","pave","a",28,"g2",29,537.810554,64.756781,11.90714286,2.198905607,473.053773,12.0408163280485,87.9591836719515,0,2,"pave28"
"2036","pave","b",28,"g2",20,588.29889,85.610659,11.90714286,2.198905607,502.688231,14.5522387438127,85.4477612561873,0,2,"pave28"
"2079","pave","a",29,"g2",29,475.248918,50.488338,8.371428571,2.884883637,424.76058,10.6235566432158,89.3764433567842,0,2,"pave29"
"2115","pave","b",29,"g2",20,475.797705,89.452164,8.371428571,2.884883637,386.345541,18.8004614271941,81.1995385728058,0,2,"pave29"
"14","pave","a",3,"g1",29,315.552111,69.170046,1.821428571,3.426064463,246.382065,21.9203242788637,78.0796757211363,0,2,"pave3"
"51","pave","b",3,"g1",20,460.100574,83.137517,1.821428571,3.426064463,376.963057,18.0694225780296,81.9305774219704,0,2,"pave3"
"2156","pave","a",30,"g2",29,517.157466,67.500712,3,1.938414631,449.656754,13.0522551520121,86.9477448479879,0,2,"pave30"
"2193","pave","b",30,"g2",20,470.270174,64.173329,3,1.938414631,406.096845,13.6460555119109,86.3539444880891,0,2,"pave30"
"2236","pave","a",31,"g1",29,467.565905,85.610659,8.25,3.426064463,381.955246,18.3098592272249,81.6901407727751,0,2,"pave31"
"2273","pave","b",31,"g1",20,492.810076,82.317941,8.25,3.426064463,410.492135,16.7037861052175,83.2962138947825,0,2,"pave31"
"2316","pave","a",32,"g1",29,462.626833,41.158971,6.857142857,3.426064463,421.467862,8.8967971730252,91.1032028269748,0,2,"pave32"
"2353","pave","b",32,"g1",20,531.225116,60.915277,6.857142857,3.426064463,470.309839,11.4669421993218,88.5330578006782,0,2,"pave32"
"2396","pave","a",33,"g1",29,643.177521,91.098523,5.458333333,3.426064463,552.078998,14.1638225879477,85.8361774120523,0,2,"pave33"
"2433","pave","b",33,"g1",20,590.494037,83.415515,5.458333333,3.426064463,507.078522,14.1263941332569,85.8736058667431,0,2,"pave33"
"2476","pave","a",34,"g1",29,485.127071,103.171821,6.514285714,3.426064463,381.95525,21.2669684227949,78.7330315772051,0,2,"pave34"
"2513","pave","b",34,"g1",20,507.078521,62.561636,6.514285714,3.426064463,444.516885,12.3376623952881,87.6623376047119,0,2,"pave34"
"2556","pave","a",35,"g1",29,452.199894,57.073773,7.333333333,3.426064463,395.126121,12.62135921686,87.37864078314,0,2,"pave35"
"2593","pave","b",35,"g1",20,476.346486,68.049498,7.333333333,3.426064463,408.296988,14.2857142857143,85.7142857142857,0,2,"pave35"
"2636","pave","a",36,"g1",29,603.664907,95.488813,8.804761905,3.426064463,508.176094,15.8181818907687,84.1818181092313,0,2,"pave36"
"2673","pave","b",36,"g1",20,592.689177,93.293667,8.804761905,3.426064463,499.39551,15.7407407829214,84.2592592170786,0,2,"pave36"
"2716","pave","a",37,"g2",29,587.750106,72.439789,6.733333333,2.504126581,515.310317,12.324929976278,87.6750700237219,0,2,"pave37"
"2752","pave","b",37,"g2",20,544.395988,66.951926,6.733333333,2.504126581,477.444062,12.2983871071438,87.7016128928562,0,2,"pave37"
"2794","pave","a",38,"g2",29,575.128021,100.976675,4.75,2.884883637,474.151346,17.5572518314144,82.4427481685856,0,2,"pave38"
"2831","pave","b",38,"g2",20,545.493559,98.78153,4.75,2.884883637,446.712029,18.1086519483542,81.8913480516458,0,2,"pave38"
"2874","pave","a",39,"g2",29,392.930977,50.488338,4.857142857,2.884883637,342.442639,12.8491620552482,87.1508379447518,0,2,"pave39"
"2911","pave","b",39,"g2",20,355.613509,55.9762,4.857142857,2.884883637,299.637309,15.7407406027424,84.2592593972576,0,2,"pave39"
"94","pave","a",4,"g1",29,492.261294,79.025224,5.5,3.426064463,413.23607,16.0535116132856,83.9464883867144,0,2,"pave4"
"131","pave","b",4,"g1",20,388.746481,51.654509,5.5,3.426064463,337.091972,13.2874537840511,86.7125462159489,0,2,"pave4"
"2954","pave","a",40,"g2",29,617.107249,81.220369,5.777777778,2.884883637,535.88688,13.1614673351536,86.8385326648464,0,2,"pave40"
"2991","pave","b",40,"g2",20,606.957619,95.488812,5.777777778,2.884883637,511.468807,15.7323689514473,84.2676310485527,0,2,"pave40"
"3034","pave","a",41,"g2",29,657.445957,98.78153,3.125,1.438014982,558.664427,15.0250418225631,84.9749581774369,0,2,"pave41"
"3071","pave","b",41,"g2",20,548.786279,98.78153,3.125,1.438014982,450.004749,17.9999999599115,82.0000000400885,0,2,"pave41"
"3114","pave","a",42,"g2",29,384.150393,64.756781,8.833333333,2.579662663,319.393612,16.8571429783751,83.1428570216249,0,2,"pave42"
"3151","pave","b",42,"g2",20,491.712506,80.122797,8.833333333,2.579662663,411.589709,16.2946429107093,83.7053570892907,0,2,"pave42"
"3193","pave","a",43,"g1",29,706.836728,83.415515,5.478571429,3.426064463,623.421213,11.8012423089594,88.1987576910406,0,2,"pave43"
"3230","pave","b",43,"g1",20,664.782843,102.074248,5.478571429,3.426064463,562.708595,15.3545250264529,84.6454749735471,0,2,"pave43"
"3273","pave","a",44,"g2",29,536.061512,74.634933,12.31746032,3.426064463,461.426579,13.9228299979126,86.0771700020874,0,2,"pave44"
"3310","pave","b",44,"g2",20,579.518311,103.171821,12.31746032,3.426064463,476.34649,17.8030303860407,82.1969696139593,0,2,"pave44"
"3353","pave","a",45,"g1",29,618.276962,74.634934,2.75,1.773534191,543.642028,12.0714402423424,87.9285597576576,0,2,"pave45"
"3390","pave","b",45,"g1",20,775.172071,87.805805,2.75,1.773534191,687.366266,11.3272663302649,88.6727336697351,0,2,"pave45"
"3433","pave","a",46,"g2",29,306.934772,62.550688,6.666666667,3.426064463,244.384084,20.3791468761969,79.6208531238031,0,2,"pave46"
"3470","pave","b",46,"g2",20,344.756121,68.369357,6.666666667,3.426064463,276.386764,19.8312235332292,80.1687764667708,0,2,"pave46"
"3513","pave","a",47,"g1",29,466.948163,58.186687,10.52380952,3.426064463,408.761476,12.4610591947012,87.5389408052988,0,2,"pave47"
"3550","pave","b",47,"g1",20,434.218152,66.91469,10.52380952,3.426064463,367.303462,15.4103852388004,84.5896147611996,0,2,"pave47"
"3593","pave","a",48,"g2",29,410.492136,68.049498,0.75,1.599676144,342.442638,16.5775399897064,83.4224600102936,0,2,"pave48"
"3630","pave","b",48,"g2",20,437.93145,80.122797,0.75,1.599676144,357.808653,18.2957394359323,81.7042605640677,0,2,"pave48"
"3673","pave","a",49,"g1",29,579.518309,45.000475,0.375,3.426064463,534.517834,7.76515155796398,92.234848442036,0,2,"pave49"
"3709","pave","b",49,"g1",20,593.786752,77.927651,0.375,3.426064463,515.859101,13.1238446694075,86.8761553305925,0,2,"pave49"
"174","pave","a",5,"g1",29,505.496844,65.880631,8.214285714,3.426064463,439.616213,13.032847144739,86.9671528552609,0,2,"pave5"
"211","pave","b",5,"g1",20,503.314843,65.704596,8.214285714,3.426064463,437.610247,13.0543728073603,86.9456271926397,0,2,"pave5"
"253","pave","a",6,"g2",29,400.033474,97.462701,7.458333333,2.348788663,302.570773,24.3636363790896,75.6363636209104,0,2,"pave6"
"290","pave","b",6,"g2",20,464.437484,83.241996,7.458333333,2.348788663,381.195488,17.9231864067199,82.0768135932801,0,2,"pave6"
"333","pave","a",7,"g2",29,582.594204,54.550019,3.875,2.504126581,528.044185,9.36329586279235,90.6367041372076,0,2,"pave7"
"370","pave","b",7,"g2",20,515.929137,96.008034,3.875,2.504126581,419.921103,18.6087637070205,81.3912362929795,0,2,"pave7"
"413","pave","a",8,"g2",29,577.502869,91.644032,4,2.579662663,485.858837,15.8690176134865,84.1309823865135,0,2,"pave8"
"450","pave","b",8,"g2",20,546.795754,89.291562,4,2.579662663,457.504192,16.329966234522,83.670033765478,0,2,"pave8"
"492","pave","a",9,"g2",29,622.323642,77.927652,3,2.154291247,544.39599,12.522045884286,87.477954115714,0,2,"pave9"
"528","pave","b",9,"g2",20,638.78723,83.415515,3,2.154291247,555.371715,13.0584193112314,86.9415806887686,0,2,"pave9"
"3749","paw","a",1,"g1",25,396.452528,109.20847,7.957142857,3.426064463,287.244058,27.5464178651927,72.4535821348073,0,3,"paw1"
"3806","paw","b",1,"g1",59,516.682283,112.501187,7.957142857,3.426064463,404.181096,21.7737651747583,78.2262348252417,0,3,"paw1"
"569","paw","a",10,"g2",25,487.322204,73.53736,0.75,1.773534191,413.784844,15.0900901695832,84.9099098304168,0,3,"paw10"
"625","paw","b",10,"g2",59,413.784855,40.610185,0.75,1.773534191,373.17467,9.81432367794128,90.1856763220587,0,3,"paw10"
"648","paw","a",11,"g1",25,443.9681,91.647309,3.714285714,3.426064463,352.320791,20.6427689286685,79.3572310713315,0,3,"paw11"
"705","paw","b",11,"g1",59,464.273191,119.635409,3.714285714,3.426064463,344.637782,25.7683216087314,74.2316783912686,0,3,"paw11"
"727","paw","a",12,"g1",25,377.422578,50.902387,2.871428571,1.438014982,326.520191,13.486842061685,86.513157938315,0,3,"paw12"
"781","paw","b",12,"g1",59,432.992375,76.555686,2.871428571,1.438014982,356.436689,17.6806083478953,82.3193916521047,0,3,"paw12"
"804","paw","a",13,"g1",25,612.41488,129.465378,6.216666667,3.426064463,482.949502,21.1401424472247,78.8598575527753,0,3,"paw13"
"861","paw","b",13,"g1",59,586.230872,196.380069,6.216666667,3.426064463,389.850803,33.4987593420362,66.5012406579638,0,3,"paw13"
"883","paw","a",14,"g1",25,349.511293,69.147918,8.373809524,2.884883637,280.363375,19.7841727534681,80.2158272465319,0,3,"paw14"
"940","paw","b",14,"g1",59,424.762814,100.372035,8.373809524,2.884883637,324.390779,23.630137029839,76.369862970161,0,3,"paw14"
"962","paw","a",15,"g1",25,390.578133,82.916028,1,3.045307406,307.662105,21.2290502192554,78.7709497807446,0,3,"paw15"
"1019","paw","b",15,"g1",59,411.21274,119.340348,1,3.045307406,291.872392,29.0215590110365,70.9784409889635,0,3,"paw15"
"1042","paw","a",16,"g1",25,429.126817,84.370696,6.207142857,3.398302189,344.756121,19.6610168970167,80.3389831029833,0,3,"paw16"
"1099","paw","b",16,"g1",59,453.856157,89.462031,6.207142857,3.398302189,364.394126,19.7115384731907,80.2884615268093,0,3,"paw16"
"1122","paw","a",17,"g1",25,423.308147,92.735032,4.833333333,1.762173268,330.573115,21.9072164467461,78.0927835532539,0,3,"paw17"
"1179","paw","b",17,"g1",59,491.677505,90.189365,4.833333333,1.762173268,401.48814,18.3431953023761,81.6568046976239,0,3,"paw17"
"1202","paw","a",18,"g1",25,353.48412,69.039867,11.875,3.426064463,284.444253,19.5312499469566,80.4687500530434,0,3,"paw18"
"1259","paw","b",18,"g1",59,336.75545,72.006025,11.875,3.426064463,264.749425,21.3822894328807,78.6177105671192,0,3,"paw18"
"1282","paw","a",19,"g1",25,449.492157,77.824694,4,3.045307406,371.667463,17.3139158910842,82.6860841089158,0,3,"paw19"
"1339","paw","b",19,"g1",59,373.534821,90.916699,4,3.045307406,282.618122,24.339551198093,75.660448801907,0,3,"paw19"
"3828","paw","a",2,"g1",25,340.521887,57.073773,6.938095238,3.426064463,283.448114,16.7606768254518,83.2393231745482,0,3,"paw2"
"3885","paw","b",2,"g1",59,428.053299,80.122797,6.938095238,3.426064463,347.930502,18.7179487197458,81.2820512802542,0,3,"paw2"
"1362","paw","a",20,"g1",25,425.858154,86.159446,8.857142857,3.426064463,339.698708,20.2319587380731,79.7680412619269,0,3,"paw20"
"1419","paw","b",20,"g1",59,456.590185,96.586385,8.857142857,3.426064463,360.0038,21.1538460906688,78.8461539093312,0,3,"paw20"
"1442","paw","a",21,"g2",25,394.214805,82.916029,5.2,1.968031607,311.298776,21.0332103077661,78.9667896922339,0,3,"paw21"
"1499","paw","b",21,"g2",59,383.304799,98.190034,5.2,1.968031607,285.114765,25.6166983184575,74.3833016815425,0,3,"paw21"
"1522","paw","a",22,"g2",25,434.945485,81.461362,5.675,2.198905607,353.484123,18.7290970499441,81.2709029500559,0,3,"paw22"
"1579","paw","b",22,"g2",59,452.199895,82.317942,5.675,2.198905607,369.881953,18.2038834838739,81.7961165161261,0,3,"paw22"
"1602","paw","a",23,"g2",25,437.931451,60.366491,4.964285714,2.243635605,377.56496,13.784461212401,86.215538787599,0,3,"paw23"
"1659","paw","b",23,"g2",59,361.101371,88.903377,4.964285714,2.243635605,272.197994,24.6200607751223,75.3799392248777,0,3,"paw23"
"1682","paw","a",24,"g2",25,462.078047,120.732981,3.571428571,2.579662663,341.345066,26.1282659463803,73.8717340536197,0,3,"paw24"
"1739","paw","b",24,"g2",59,461.317995,131.497185,3.571428571,2.579662663,329.82081,28.504672790837,71.495327209163,0,3,"paw24"
"1762","paw","a",25,"g2",25,407.19942,104.269393,1.916666667,1.51171755,302.930027,25.6064689384872,74.3935310615128,0,3,"paw25"
"1815","paw","b",25,"g2",59,346.832929,88.903377,1.916666667,1.51171755,257.929552,25.6329112856525,74.3670887143475,0,3,"paw25"
"1838","paw","a",26,"g2",25,380.857675,81.220369,2.2,1.968031607,299.637306,21.3256484853561,78.6743515146439,0,3,"paw26"
"1895","paw","b",26,"g2",59,509.273666,82.866728,2.2,1.968031607,426.406938,16.2715517279466,83.7284482720534,0,3,"paw26"
"1918","paw","a",27,"g2",25,419.821559,69.97026,3.6,0.967591848,349.851299,16.6666667063661,83.3333332936339,0,3,"paw27"
"1974","paw","b",27,"g2",59,418.986676,96.586385,3.6,0.967591848,322.400291,23.052376252652,76.947623747348,0,3,"paw27"
"1997","paw","a",28,"g2",25,403.313179,68.049499,11.90714286,2.198905607,335.26368,16.872619726617,83.127380273383,0,3,"paw28"
"2054","paw","b",28,"g2",59,586.103744,106.464538,11.90714286,2.198905607,479.639206,18.1647940471099,81.8352059528901,0,3,"paw28"
"2077","paw","a",29,"g2",25,368.784379,83.415514,8.371428571,2.884883637,285.368865,22.6190475383449,77.3809524616551,0,3,"paw29"
"2133","paw","b",29,"g2",59,385.247968,109.757256,8.371428571,2.884883637,275.490712,28.4900285314419,71.5099714685581,0,3,"paw29"
"12","paw","a",3,"g1",25,359.202588,66.40314,1.821428571,3.426064463,292.799448,18.4862643584294,81.5137356415706,0,3,"paw3"
"69","paw","b",3,"g1",59,350.020242,85.550217,1.821428571,3.426064463,264.470025,24.4415055858398,75.5584944141602,0,3,"paw3"
"2154","paw","a",30,"g2",25,340.083886,52.683483,3,1.938414631,287.400403,15.4913199856814,84.5086800143186,0,3,"paw30"
"2211","paw","b",30,"g2",59,330.893726,71.192286,3,1.938414631,259.70144,21.5151513631298,78.4848486368702,0,3,"paw30"
"2234","paw","a",31,"g1",25,375.369811,90.000949,8.25,3.426064463,285.368862,23.9766082307562,76.0233917692438,0,3,"paw31"
"2291","paw","b",31,"g1",59,375.369813,119.635408,8.25,3.426064463,255.734405,31.8713449661441,68.1286550338559,0,3,"paw31"
"2314","paw","a",32,"g1",25,288.112797,50.488338,6.857142857,3.426064463,237.624459,17.5238096071102,82.4761903928898,0,3,"paw32"
"2371","paw","b",32,"g1",59,402.449012,72.439789,6.857142857,3.426064463,330.009223,17.9997432817651,82.0002567182349,0,3,"paw32"
"2394","paw","a",33,"g1",25,486.224644,96.586385,5.458333333,3.426064463,389.638259,19.8645597650949,80.1354402349051,0,3,"paw33"
"2451","paw","b",33,"g1",59,470.858628,103.171821,5.458333333,3.426064463,367.686807,21.9114219990464,78.0885780009536,0,3,"paw33"
"2474","paw","a",34,"g1",25,436.833879,72.439789,6.514285714,3.426064463,364.39409,16.5829145774657,83.4170854225343,0,3,"paw34"
"2531","paw","b",34,"g1",59,428.053297,71.342216,6.514285714,3.426064463,356.711081,16.6666666277307,83.3333333722693,0,3,"paw34"
"2554","paw","a",35,"g1",25,302.930026,31.829604,7.333333333,3.426064463,271.100422,10.5072463170092,89.4927536829908,0,3,"paw35"
"2611","paw","b",35,"g1",59,299.637306,39.512612,7.333333333,3.426064463,260.124694,13.1868132601619,86.8131867398381,0,3,"paw35"
"2634","paw","a",36,"g1",25,446.712031,118.537836,8.804761905,3.426064463,328.174195,26.5356264828247,73.4643735171753,0,3,"paw36"
"2691","paw","b",36,"g1",59,443.41931,114.147545,8.804761905,3.426064463,329.271765,25.7425742239326,74.2574257760674,0,3,"paw36"
"2714","paw","a",37,"g2",25,479.090422,95.488813,6.733333333,2.504126581,383.601609,19.9312715544123,80.0687284455877,0,3,"paw37"
"2770","paw","b",37,"g2",59,462.719239,93.293667,6.733333333,2.504126581,369.425572,20.16204625544,79.83795374456,0,3,"paw37"
"2792","paw","a",38,"g2",25,415.98,93.293668,4.75,2.884883637,322.686332,22.4274407423434,77.5725592576566,0,3,"paw38"
"2849","paw","b",38,"g2",59,356.71108,92.196095,4.75,2.884883637,264.514985,25.8461539798539,74.153846020146,0,3,"paw38"
"2872","paw","a",39,"g2",25,323.783905,57.073773,4.857142857,2.884883637,266.710132,17.6271186178942,82.3728813821058,0,3,"paw39"
"2929","paw","b",39,"g2",59,366.589235,106.464538,4.857142857,2.884883637,260.124697,29.0419160835424,70.9580839164576,0,3,"paw39"
"92","paw","a",4,"g1",25,302.927349,34.702327,5.5,3.426064463,268.225022,11.4556599509937,88.5443400490063,0,3,"paw4"
"149","paw","b",4,"g1",59,307.457514,46.098048,5.5,3.426064463,261.359466,14.9933066849685,85.0066933150315,0,3,"paw4"
"2952","paw","a",40,"g2",25,547.688707,120.732982,5.777777778,2.884883637,426.955725,22.0440882670966,77.9559117329034,0,3,"paw40"
"3009","paw","b",40,"g2",59,448.907172,90.000949,5.777777778,2.884883637,358.906223,20.0488997756534,79.9511002243466,0,3,"paw40"
"3032","paw","a",41,"g2",25,380,86.708231,3.125,1.438014982,293.291769,22.8179555263158,77.1820444736842,0,3,"paw41"
"3089","paw","b",41,"g2",59,381.95525,86.708232,3.125,1.438014982,295.247018,22.7011494147547,77.2988505852453,0,3,"paw41"
"3112","paw","a",42,"g2",25,377.564958,41.707757,8.833333333,2.579662663,335.857201,11.0465116309867,88.9534883690133,0,3,"paw42"
"3168","paw","b",42,"g2",59,341.345066,66.951926,8.833333333,2.579662663,274.39314,19.6141478722883,80.3858521277117,0,3,"paw42"
"3191","paw","a",43,"g1",25,533.420264,100.976675,5.478571429,3.426064463,432.443589,18.9300410604574,81.0699589395427,0,3,"paw43"
"3248","paw","b",43,"g1",59,422.565435,102.074248,5.478571429,3.426064463,320.491187,24.155844171211,75.844155828789,0,3,"paw43"
"3271","paw","a",44,"g2",25,474.151341,85.610659,12.31746032,3.426064463,388.540682,18.0555555994937,81.9444444005063,0,3,"paw44"
